sales_order_id,sales_order_datetime,manufacturing_start_datetime,manufacturing_completed_datetime,shipped_datetime,attempts,pass_rate
228,2018-01-11 03:33:48,2018-01-11 07:18:16,2018-01-15 01:36:04,2018-01-15 13:30:26,3,0.3333333333333333
229,2018-01-11 03:50:17,2018-01-11 09:11:37,2018-01-12 20:37:56,2018-01-13 10:27:22,1,1.0
230,2018-01-11 04:32:05,2018-01-11 10:21:55,2018-01-12 16:43:32,2018-01-13 07:59:32,1,1.0
231,2018-01-11 04:52:51,2018-01-11 09:47:08,2018-01-13 00:06:36,2018-01-13 14:25:27,1,1.0
232,2018-01-11 05:13:49,2018-01-11 11:28:06,2018-01-13 20:14:26,2018-01-14 10:25:55,2,0.5
233,2018-01-11 05:20:34,2018-01-11 12:32:29,2018-01-15 08:41:25,2018-01-15 22:14:41,3,0.3333333333333333
234,2018-01-11 05:55:48,2018-01-11 11:16:24,2018-01-16 03:04:50,2018-01-16 15:38:34,3,0.3333333333333333
235,2018-01-11 06:07:07,2018-01-11 10:53:06,2018-01-12 18:21:53,2018-01-13 08:05:28,1,1.0
236,2018-01-11 06:25:02,2018-01-11 12:23:39,2018-01-14 03:53:05,2018-01-14 20:11:59,2,0.5
237,2018-01-11 06:27:16,2018-01-11 12:17:47,2018-01-14 00:23:53,2018-01-14 14:31:47,2,0.5
238,2018-01-11 07:10:46,2018-01-11 09:39:38,2018-01-15 00:49:52,2018-01-15 16:09:53,3,0.3333333333333333
239,2018-01-11 07:26:52,2018-01-11 12:26:42,2018-01-15 22:38:24,2018-01-16 15:52:27,3,0.3333333333333333
240,2018-01-11 07:34:26,2018-01-11 12:10:45,2018-01-16 00:27:25,2018-01-16 16:39:23,3,0.3333333333333333
241,2018-01-11 07:42:06,2018-01-11 13:05:54,2018-01-15 21:15:03,2018-01-16 09:41:53,3,0.3333333333333333
242,2018-01-11 08:30:30,2018-01-11 13:18:52,2018-01-12 19:30:42,2018-01-13 11:24:27,1,1.0
243,2018-01-11 09:02:41,2018-01-11 13:57:34,2018-01-14 06:47:58,2018-01-14 23:53:41,2,0.5
244,2018-01-11 09:22:08,2018-01-11 13:30:20,2018-01-18 13:43:20,2018-01-19 03:33:28,4,0.25
245,2018-01-11 09:24:40,2018-01-11 15:08:44,2018-01-13 18:54:41,2018-01-14 06:44:24,2,0.5
246,2018-01-11 09:31:26,2018-01-11 16:10:44,2018-01-15 07:23:44,2018-01-15 21:30:50,2,0.5
247,2018-01-11 10:12:55,2018-01-11 14:22:03,2018-01-14 10:26:11,2018-01-15 01:48:45,2,0.5
248,2018-01-11 10:27:49,2018-01-11 14:03:59,2018-01-12 22:36:03,2018-01-13 14:47:08,1,1.0
249,2018-01-11 10:41:32,2018-01-11 15:42:44,2018-01-19 16:45:45,2018-01-20 06:43:15,5,0.2
250,2018-01-11 11:12:37,2018-01-11 16:10:53,2018-01-14 11:26:23,2018-01-14 22:22:07,3,0.3333333333333333
251,2018-01-11 11:52:39,2018-01-11 18:02:54,2018-01-13 10:56:48,2018-01-13 23:23:37,1,1.0
252,2018-01-11 12:50:07,2018-01-11 16:36:21,2018-01-15 07:31:14,2018-01-15 23:14:25,2,0.5
253,2018-01-11 12:51:36,2018-01-11 17:19:19,2018-01-16 15:18:59,2018-01-17 10:17:51,3,0.3333333333333333
254,2018-01-11 13:30:21,2018-01-11 16:21:29,2018-01-13 12:49:17,2018-01-14 03:46:38,2,0.5
255,2018-01-11 13:30:54,2018-01-11 19:53:23,2018-01-14 23:04:53,2018-01-15 16:42:25,2,0.5
256,2018-01-11 13:40:08,2018-01-11 18:55:09,2018-01-15 07:33:51,2018-01-15 20:27:00,2,0.5
257,2018-01-11 13:48:38,2018-01-11 18:20:49,2018-01-15 05:53:06,2018-01-15 19:35:23,2,0.5
258,2018-01-11 13:56:03,2018-01-11 17:36:42,2018-01-12 19:33:51,2018-01-13 05:53:00,1,1.0
259,2018-01-11 14:46:25,2018-01-11 18:32:35,2018-01-13 09:29:26,2018-01-14 01:13:47,1,1.0
260,2018-01-11 14:58:45,2018-01-11 20:23:36,2018-01-17 05:45:57,2018-01-17 18:58:42,3,0.3333333333333333
261,2018-01-11 15:12:25,2018-01-11 19:05:58,2018-01-18 19:23:20,2018-01-19 11:35:13,5,0.2
262,2018-01-11 15:19:28,2018-01-11 20:25:42,2018-01-16 03:16:56,2018-01-16 17:16:39,4,0.25
263,2018-01-11 15:30:26,2018-01-11 22:33:00,2018-01-15 02:25:59,2018-01-15 21:28:36,2,0.5
264,2018-01-11 15:37:27,2018-01-11 20:16:35,2018-01-18 08:52:15,2018-01-19 03:27:26,4,0.25
265,2018-01-11 17:10:11,2018-01-11 21:12:29,2018-01-15 23:28:10,2018-01-16 09:51:45,3,0.3333333333333333
266,2018-01-11 17:54:19,2018-01-11 23:17:14,2018-01-13 02:24:17,2018-01-13 18:35:13,1,1.0
267,2018-01-11 18:15:02,2018-01-11 22:01:29,2018-01-16 18:18:47,2018-01-17 07:49:35,3,0.3333333333333333
268,2018-01-11 18:31:43,2018-01-12 01:14:54,2018-01-15 17:23:09,2018-01-16 09:40:46,3,0.3333333333333333
269,2018-01-11 18:37:08,2018-01-12 01:01:21,2018-01-13 12:39:08,2018-01-14 00:57:53,1,1.0
270,2018-01-11 18:56:53,2018-01-11 23:47:01,2018-01-18 23:11:26,2018-01-19 17:04:22,4,0.25
271,2018-01-11 21:03:16,2018-01-12 01:09:25,2018-01-13 01:45:56,2018-01-13 18:49:36,1,1.0
272,2018-01-11 21:06:02,2018-01-12 01:40:29,2018-01-15 06:24:21,2018-01-15 18:34:41,2,0.5
273,2018-01-11 21:21:47,2018-01-12 02:04:02,2018-01-13 10:27:35,2018-01-14 01:05:49,1,1.0
274,2018-01-11 22:57:31,2018-01-12 04:20:31,2018-01-16 05:56:13,2018-01-16 21:15:42,3,0.3333333333333333
275,2018-01-12 00:16:24,2018-01-12 06:18:46,2018-01-13 18:34:10,2018-01-14 11:00:29,1,1.0
276,2018-01-12 00:19:18,2018-01-12 04:17:06,2018-01-18 07:06:42,2018-01-18 22:05:15,5,0.2
277,2018-01-12 01:29:05,2018-01-12 07:29:44,2018-01-14 13:53:57,2018-01-15 06:28:18,2,0.5
278,2018-01-12 01:47:11,2018-01-12 07:24:14,2018-01-14 07:16:38,2018-01-14 22:08:08,2,0.5
279,2018-01-12 02:25:04,2018-01-12 06:54:35,2018-01-18 23:19:07,2018-01-19 15:32:31,4,0.25
280,2018-01-12 03:46:42,2018-01-12 07:41:29,2018-01-13 15:11:57,2018-01-14 03:27:48,1,1.0
281,2018-01-12 04:20:28,2018-01-12 09:27:26,2018-01-15 10:34:01,2018-01-16 01:30:53,2,0.5
282,2018-01-12 05:15:57,2018-01-12 09:12:22,2018-01-20 02:36:26,2018-01-20 19:54:26,6,0.16666666666666666
283,2018-01-12 06:00:48,2018-01-12 12:02:13,2018-01-13 15:18:35,2018-01-14 09:07:54,1,1.0
284,2018-01-12 06:01:02,2018-01-12 09:53:36,2018-01-17 00:52:57,2018-01-17 16:13:42,3,0.3333333333333333
285,2018-01-12 06:20:53,2018-01-12 11:53:44,2018-01-13 23:09:12,2018-01-14 13:57:18,1,1.0
286,2018-01-12 06:34:24,2018-01-12 11:29:33,2018-01-15 03:57:10,2018-01-15 21:41:19,2,0.5
287,2018-01-12 07:37:16,2018-01-12 12:03:37,2018-01-18 08:31:58,2018-01-18 23:19:51,4,0.25
288,2018-01-12 09:29:09,2018-01-12 14:22:58,2018-01-13 18:44:04,2018-01-14 12:01:24,1,1.0
289,2018-01-12 09:41:14,2018-01-12 15:46:01,2018-01-17 13:19:16,2018-01-18 04:06:28,3,0.3333333333333333
290,2018-01-12 09:42:44,2018-01-12 13:31:11,2018-01-15 22:22:27,2018-01-16 13:27:14,2,0.5
291,2018-01-12 10:02:55,2018-01-12 14:38:11,2018-01-14 04:12:22,2018-01-14 16:59:48,1,1.0
292,2018-01-12 11:07:42,2018-01-12 15:22:35,2018-01-23 03:25:32,2018-01-23 15:55:37,8,0.125
293,2018-01-12 11:16:19,2018-01-12 16:13:59,2018-01-16 21:41:14,2018-01-17 14:38:36,3,0.3333333333333333
294,2018-01-12 11:25:46,2018-01-12 15:44:41,2018-01-16 03:33:45,2018-01-16 22:00:29,2,0.5
295,2018-01-12 11:36:11,2018-01-12 14:50:05,2018-01-15 23:34:07,2018-01-16 14:46:48,2,0.5
296,2018-01-12 11:44:42,2018-01-12 15:41:23,2018-01-14 11:52:36,2018-01-15 02:32:39,1,1.0
297,2018-01-12 11:45:39,2018-01-12 18:23:54,2018-01-16 10:20:51,2018-01-17 03:23:34,3,0.3333333333333333
298,2018-01-12 12:25:07,2018-01-12 17:39:55,2018-01-13 22:30:03,2018-01-14 14:10:32,1,1.0
299,2018-01-12 13:09:44,2018-01-12 18:22:28,2018-01-14 04:35:40,2018-01-14 14:47:52,1,1.0
300,2018-01-12 13:43:44,2018-01-12 18:26:46,2018-01-14 06:07:37,2018-01-14 23:06:51,1,1.0
301,2018-01-12 13:47:34,2018-01-12 18:44:28,2018-01-15 12:12:56,2018-01-16 00:32:30,2,0.5
302,2018-01-12 14:09:56,2018-01-12 18:44:08,2018-01-15 09:33:29,2018-01-16 00:32:04,2,0.5
303,2018-01-12 14:12:51,2018-01-12 19:44:27,2018-01-14 12:02:02,2018-01-15 02:09:03,1,1.0
304,2018-01-12 14:29:57,2018-01-12 19:35:59,2018-01-14 04:36:48,2018-01-14 18:19:55,1,1.0
305,2018-01-12 14:33:50,2018-01-12 18:23:33,2018-01-13 21:22:44,2018-01-14 12:28:21,1,1.0
306,2018-01-12 14:40:32,2018-01-12 19:55:45,2018-01-17 10:21:06,2018-01-18 03:08:20,4,0.25
307,2018-01-12 14:42:40,2018-01-12 17:15:08,2018-01-14 04:04:35,2018-01-14 19:08:20,1,1.0
308,2018-01-12 14:50:33,2018-01-12 20:15:22,2018-01-19 01:02:19,2018-01-19 18:51:30,3,0.3333333333333333
309,2018-01-12 15:46:26,2018-01-12 19:21:52,2018-01-16 08:10:16,2018-01-17 02:14:20,3,0.3333333333333333
310,2018-01-12 16:27:07,2018-01-12 21:21:21,2018-01-15 12:58:49,2018-01-16 07:01:48,2,0.5
311,2018-01-12 17:07:59,2018-01-12 20:56:18,2018-01-16 17:43:04,2018-01-17 08:36:21,2,0.5
312,2018-01-12 17:44:32,2018-01-12 22:44:42,2018-01-15 12:33:12,2018-01-16 02:35:48,2,0.5
313,2018-01-12 18:12:57,2018-01-12 23:47:38,2018-01-15 23:40:35,2018-01-16 14:36:32,2,0.5
314,2018-01-12 20:09:20,2018-01-13 02:39:30,2018-01-22 04:25:57,2018-01-22 21:40:59,5,0.2
315,2018-01-12 20:16:25,2018-01-12 23:43:56,2018-01-15 08:31:56,2018-01-16 01:39:46,2,0.5
316,2018-01-12 20:20:31,2018-01-13 02:19:02,2018-01-15 18:00:07,2018-01-16 03:48:41,2,0.5
317,2018-01-12 20:30:47,2018-01-13 01:38:39,2018-01-15 15:27:06,2018-01-16 07:03:48,2,0.5
318,2018-01-12 21:05:13,2018-01-13 01:38:10,2018-01-16 05:43:42,2018-01-16 15:59:32,3,0.3333333333333333
319,2018-01-12 21:41:43,2018-01-13 03:27:18,2018-01-16 15:16:42,2018-01-17 06:14:24,2,0.5
320,2018-01-12 21:48:22,2018-01-13 02:34:12,2018-01-15 15:17:40,2018-01-16 05:14:11,2,0.5
321,2018-01-12 22:27:37,2018-01-13 04:10:40,2018-01-17 23:23:27,2018-01-18 12:43:01,4,0.25
322,2018-01-12 23:22:40,2018-01-13 03:23:07,2018-01-14 10:30:11,2018-01-15 03:12:05,1,1.0
323,2018-01-12 23:26:14,2018-01-13 03:48:15,2018-01-14 18:16:57,2018-01-15 07:59:16,1,1.0
324,2018-01-13 00:21:56,2018-01-13 06:18:32,2018-01-14 16:24:50,2018-01-15 07:23:41,1,1.0
325,2018-01-13 00:23:23,2018-01-13 06:52:30,2018-01-14 12:07:54,2018-01-15 01:16:00,1,1.0
326,2018-01-13 00:24:09,2018-01-13 05:22:02,2018-01-16 04:45:11,2018-01-16 19:54:01,2,0.5
327,2018-01-13 00:27:07,2018-01-13 02:39:52,2018-01-19 10:05:11,2018-01-20 03:00:21,4,0.25
328,2018-01-13 00:51:36,2018-01-13 05:39:39,2018-01-16 00:24:21,2018-01-16 13:39:00,2,0.5
329,2018-01-13 01:12:38,2018-01-13 06:14:34,2018-01-14 14:29:04,2018-01-15 06:45:51,1,1.0
330,2018-01-13 01:28:55,2018-01-13 06:14:57,2018-01-16 12:08:21,2018-01-17 03:15:07,2,0.5
331,2018-01-13 01:58:08,2018-01-13 07:18:18,2018-01-18 17:27:47,2018-01-19 08:33:27,4,0.25
332,2018-01-13 02:38:47,2018-01-13 07:10:10,2018-01-15 01:17:21,2018-01-15 15:35:18,1,1.0
333,2018-01-13 03:38:18,2018-01-13 09:28:37,2018-01-17 01:47:39,2018-01-17 18:20:27,3,0.3333333333333333
334,2018-01-13 04:10:00,2018-01-13 07:59:59,2018-01-14 13:18:50,2018-01-15 05:39:20,1,1.0
335,2018-01-13 04:30:28,2018-01-13 10:44:40,2018-01-14 15:24:00,2018-01-15 06:07:59,1,1.0
336,2018-01-13 04:33:30,2018-01-13 11:06:30,2018-01-16 03:32:52,2018-01-16 18:57:11,2,0.5
337,2018-01-13 04:44:35,2018-01-13 08:49:47,2018-01-16 03:51:23,2018-01-16 20:20:32,2,0.5
338,2018-01-13 05:46:31,2018-01-13 09:51:42,2018-01-17 19:26:24,2018-01-18 11:31:22,4,0.25
339,2018-01-13 05:47:09,2018-01-13 11:11:47,2018-01-14 21:12:54,2018-01-15 11:36:06,1,1.0
340,2018-01-13 06:19:57,2018-01-13 10:08:43,2018-01-16 11:12:21,2018-01-17 04:32:14,2,0.5
341,2018-01-13 06:49:04,2018-01-13 11:19:30,2018-01-16 16:15:35,2018-01-17 08:59:16,3,0.3333333333333333
342,2018-01-13 07:53:16,2018-01-13 13:59:25,2018-01-16 03:24:11,2018-01-16 22:37:31,2,0.5
343,2018-01-13 08:32:42,2018-01-13 14:16:57,2018-01-16 15:21:57,2018-01-17 03:13:36,2,0.5
344,2018-01-13 09:44:59,2018-01-13 16:43:47,2018-01-16 00:03:04,2018-01-16 16:27:18,2,0.5
345,2018-01-13 09:50:40,2018-01-13 15:00:54,2018-01-17 14:26:02,2018-01-18 07:44:17,3,0.3333333333333333
346,2018-01-13 11:16:14,2018-01-13 15:39:34,2018-01-20 04:59:24,2018-01-20 22:00:01,4,0.25
347,2018-01-13 11:36:04,2018-01-13 16:39:08,2018-01-19 02:01:07,2018-01-19 16:30:47,3,0.3333333333333333
348,2018-01-13 11:40:53,2018-01-13 16:31:50,2018-01-18 04:06:15,2018-01-18 16:22:40,3,0.3333333333333333
349,2018-01-13 12:12:46,2018-01-13 17:04:34,2018-01-15 01:40:08,2018-01-15 19:44:53,1,1.0
350,2018-01-13 12:59:31,2018-01-13 17:58:05,2018-01-15 00:46:50,2018-01-15 14:49:01,1,1.0
351,2018-01-13 13:30:42,2018-01-13 17:34:47,2018-01-16 22:20:34,2018-01-17 12:45:06,2,0.5
352,2018-01-13 13:53:40,2018-01-13 19:10:35,2018-01-17 02:19:35,2018-01-17 21:27:34,2,0.5
353,2018-01-13 14:25:14,2018-01-13 18:00:42,2018-01-19 10:31:09,2018-01-19 22:58:22,5,0.2
354,2018-01-13 14:28:17,2018-01-13 18:45:16,2018-01-15 09:08:03,2018-01-16 01:46:18,1,1.0
355,2018-01-13 14:35:59,2018-01-13 19:28:51,2018-01-15 01:43:37,2018-01-15 15:13:09,1,1.0
356,2018-01-13 14:38:10,2018-01-13 17:22:35,2018-01-14 22:16:09,2018-01-15 11:43:03,1,1.0
357,2018-01-13 15:21:05,2018-01-13 21:07:13,2018-01-16 14:28:23,2018-01-17 05:48:30,2,0.5
358,2018-01-13 15:52:22,2018-01-13 18:49:10,2018-01-17 00:26:58,2018-01-17 16:48:07,2,0.5
359,2018-01-13 17:20:39,2018-01-13 23:00:49,2018-01-16 21:19:49,2018-01-17 14:13:50,2,0.5
360,2018-01-13 18:07:25,2018-01-13 21:49:50,2018-01-15 08:50:37,2018-01-16 02:00:23,1,1.0
361,2018-01-13 18:17:10,2018-01-13 22:52:52,2018-01-16 21:39:33,2018-01-17 11:14:45,2,0.5
362,2018-01-13 18:18:25,2018-01-13 23:49:33,2018-01-16 23:50:20,2018-01-17 12:33:06,2,0.5
363,2018-01-13 18:51:09,2018-01-14 02:03:02,2018-01-15 10:56:19,2018-01-16 01:15:11,1,1.0
364,2018-01-13 19:13:44,2018-01-14 00:20:43,2018-01-18 15:00:21,2018-01-19 06:42:02,3,0.3333333333333333
365,2018-01-13 19:22:58,2018-01-13 22:24:00,2018-01-17 16:17:32,2018-01-18 06:52:51,3,0.3333333333333333
366,2018-01-13 21:02:09,2018-01-14 02:59:22,2018-01-17 04:58:05,2018-01-17 12:42:17,2,0.5
367,2018-01-13 21:43:18,2018-01-14 02:29:23,2018-01-20 10:51:48,2018-01-20 22:12:32,4,0.25
368,2018-01-13 21:43:54,2018-01-14 02:48:05,2018-01-15 16:02:55,2018-01-16 06:34:03,1,1.0
369,2018-01-13 21:53:30,2018-01-14 03:26:58,2018-01-21 23:04:37,2018-01-22 15:47:14,5,0.2
370,2018-01-13 22:00:06,2018-01-14 00:46:34,2018-01-15 12:46:04,2018-01-16 01:57:30,1,1.0
371,2018-01-13 22:42:55,2018-01-14 03:43:18,2018-01-17 11:18:03,2018-01-18 03:46:01,2,0.5
372,2018-01-13 23:36:49,2018-01-14 04:12:14,2018-01-15 01:31:40,2018-01-15 13:32:08,1,1.0
373,2018-01-13 23:40:18,2018-01-14 05:53:36,2018-01-17 10:02:43,2018-01-18 01:33:23,2,0.5
374,2018-01-13 23:56:03,2018-01-14 05:39:40,2018-01-19 17:55:35,2018-01-20 09:27:07,3,0.3333333333333333
375,2018-01-14 00:10:38,2018-01-14 03:33:00,2018-01-19 04:12:59,2018-01-19 20:09:13,4,0.25
376,2018-01-14 00:12:44,2018-01-14 06:28:29,2018-01-15 12:02:30,2018-01-16 01:01:30,1,1.0
377,2018-01-14 00:17:52,2018-01-14 05:44:50,2018-01-17 14:32:11,2018-01-18 02:26:28,2,0.5
378,2018-01-14 00:23:26,2018-01-14 03:50:35,2018-01-17 17:26:27,2018-01-18 09:53:34,3,0.3333333333333333
379,2018-01-14 00:27:45,2018-01-14 05:31:05,2018-01-17 23:17:49,2018-01-18 11:14:40,3,0.3333333333333333
380,2018-01-14 00:30:27,2018-01-14 06:32:32,2018-01-20 00:11:09,2018-01-20 13:38:38,4,0.25
381,2018-01-14 01:34:23,2018-01-14 05:21:32,2018-01-15 10:34:35,2018-01-16 04:21:35,1,1.0
382,2018-01-14 01:37:30,2018-01-14 08:00:09,2018-01-22 06:57:11,2018-01-22 22:17:34,5,0.2
383,2018-01-14 01:38:37,2018-01-14 05:07:51,2018-01-16 15:39:12,2018-01-17 07:23:27,2,0.5
384,2018-01-14 01:44:28,2018-01-14 05:56:59,2018-01-18 16:14:55,2018-01-19 08:29:53,3,0.3333333333333333
385,2018-01-14 01:49:42,2018-01-14 05:53:07,2018-01-18 14:57:35,2018-01-19 07:08:16,3,0.3333333333333333
386,2018-01-14 01:57:50,2018-01-14 08:20:26,2018-01-21 10:00:51,2018-01-22 00:58:17,4,0.25
387,2018-01-14 02:02:35,2018-01-14 06:33:07,2018-01-15 22:17:52,2018-01-16 11:29:41,1,1.0
388,2018-01-14 02:10:21,2018-01-14 06:00:34,2018-01-16 19:19:58,2018-01-17 15:42:03,2,0.5
389,2018-01-14 02:17:02,2018-01-14 07:43:44,2018-01-16 13:10:24,2018-01-17 03:35:17,2,0.5
390,2018-01-14 02:19:25,2018-01-14 07:59:05,2018-01-19 01:57:33,2018-01-19 17:37:16,3,0.3333333333333333
391,2018-01-14 02:27:54,2018-01-14 08:07:57,2018-01-15 14:07:49,2018-01-16 06:00:38,1,1.0
392,2018-01-14 02:53:18,2018-01-14 07:37:01,2018-01-18 06:43:09,2018-01-18 20:39:11,3,0.3333333333333333
393,2018-01-14 03:09:11,2018-01-14 08:24:27,2018-01-16 16:02:46,2018-01-17 06:11:41,2,0.5
394,2018-01-14 03:33:08,2018-01-14 07:54:07,2018-01-17 10:10:51,2018-01-18 04:09:26,2,0.5
395,2018-01-14 03:55:24,2018-01-14 10:35:53,2018-01-15 16:37:58,2018-01-16 06:09:17,1,1.0
396,2018-01-14 03:59:07,2018-01-14 10:07:46,2018-01-18 14:03:57,2018-01-19 05:53:26,3,0.3333333333333333
397,2018-01-14 04:27:55,2018-01-14 10:32:53,2018-01-17 05:20:20,2018-01-17 22:07:50,2,0.5
398,2018-01-14 04:34:30,2018-01-14 10:22:08,2018-01-18 17:49:13,2018-01-19 08:23:31,3,0.3333333333333333
399,2018-01-14 05:03:19,2018-01-14 10:34:30,2018-01-15 23:37:16,2018-01-16 14:26:00,1,1.0
400,2018-01-14 05:05:54,2018-01-14 08:51:14,2018-01-17 01:15:03,2018-01-17 18:09:52,2,0.5
401,2018-01-14 05:16:18,2018-01-14 10:54:17,2018-01-16 21:57:23,2018-01-17 12:40:54,2,0.5
402,2018-01-14 05:23:59,2018-01-14 10:30:50,2018-01-17 09:06:44,2018-01-17 19:57:28,3,0.3333333333333333
403,2018-01-14 05:54:52,2018-01-14 12:10:40,2018-01-15 22:13:40,2018-01-16 16:14:07,1,1.0
404,2018-01-14 06:02:00,2018-01-14 11:50:26,2018-01-15 20:29:56,2018-01-16 09:32:52,1,1.0
405,2018-01-14 06:12:18,2018-01-14 11:45:19,2018-01-15 17:26:49,2018-01-16 08:52:40,1,1.0
406,2018-01-14 06:13:34,2018-01-14 09:32:30,2018-01-15 19:22:37,2018-01-16 07:44:28,1,1.0
407,2018-01-14 06:14:32,2018-01-14 11:09:11,2018-01-17 15:19:45,2018-01-18 05:18:26,2,0.5
408,2018-01-14 06:18:56,2018-01-14 10:45:27,2018-01-21 00:35:46,2018-01-21 14:43:23,4,0.25
409,2018-01-14 06:59:58,2018-01-14 12:15:06,2018-01-16 14:47:41,2018-01-17 06:08:35,2,0.5
410,2018-01-14 07:19:48,2018-01-14 11:54:52,2018-01-18 10:36:42,2018-01-18 23:51:26,3,0.3333333333333333
411,2018-01-14 07:56:54,2018-01-14 12:40:20,2018-01-16 03:19:23,2018-01-16 22:17:19,1,1.0
412,2018-01-14 08:08:55,2018-01-14 13:36:27,2018-01-18 01:43:01,2018-01-18 16:45:57,2,0.5
413,2018-01-14 08:11:28,2018-01-14 12:45:32,2018-01-18 04:07:02,2018-01-18 20:52:45,3,0.3333333333333333
414,2018-01-14 08:33:08,2018-01-14 13:40:25,2018-01-16 06:33:41,2018-01-16 21:32:37,1,1.0
415,2018-01-14 09:01:33,2018-01-14 12:30:23,2018-01-17 19:17:48,2018-01-18 12:17:28,3,0.3333333333333333
416,2018-01-14 09:28:32,2018-01-14 13:38:35,2018-01-19 12:36:26,2018-01-19 23:24:21,3,0.3333333333333333
417,2018-01-14 11:16:06,2018-01-14 16:55:27,2018-01-16 00:54:50,2018-01-16 14:30:15,1,1.0
418,2018-01-14 11:35:41,2018-01-14 15:21:52,2018-01-18 03:07:04,2018-01-18 17:04:27,2,0.5
419,2018-01-14 11:37:15,2018-01-14 17:51:59,2018-01-18 14:54:17,2018-01-19 04:50:41,3,0.3333333333333333
420,2018-01-14 11:41:40,2018-01-14 17:40:07,2018-01-18 17:11:08,2018-01-19 09:13:22,3,0.3333333333333333
421,2018-01-14 12:01:36,2018-01-14 16:45:30,2018-01-16 01:32:36,2018-01-16 17:43:03,1,1.0
422,2018-01-14 12:55:23,2018-01-14 20:55:18,2018-01-18 00:42:21,2018-01-18 15:33:27,3,0.3333333333333333
423,2018-01-14 13:04:25,2018-01-14 19:19:00,2018-01-16 19:25:22,2018-01-17 10:19:27,2,0.5
424,2018-01-14 13:13:45,2018-01-14 17:16:47,2018-01-16 05:30:50,2018-01-17 01:23:41,1,1.0
425,2018-01-14 13:32:47,2018-01-14 19:17:33,2018-01-16 10:05:26,2018-01-17 01:44:23,1,1.0
426,2018-01-14 13:50:33,2018-01-14 18:54:30,2018-01-19 09:10:41,2018-01-19 19:43:39,3,0.3333333333333333
427,2018-01-14 14:18:21,2018-01-14 18:31:44,2018-01-17 00:05:10,2018-01-17 16:37:34,2,0.5
428,2018-01-14 14:53:06,2018-01-14 18:48:54,2018-01-17 18:57:45,2018-01-18 11:04:53,2,0.5
429,2018-01-14 15:15:51,2018-01-14 21:15:32,2018-01-17 05:38:38,2018-01-17 22:57:45,2,0.5
430,2018-01-14 18:11:32,2018-01-14 22:35:39,2018-01-17 21:57:51,2018-01-18 14:09:39,2,0.5
431,2018-01-14 18:27:02,2018-01-14 23:20:55,2018-01-18 06:28:34,2018-01-18 19:39:59,2,0.5
432,2018-01-14 18:30:37,2018-01-14 22:35:21,2018-01-16 10:03:31,2018-01-17 02:50:19,1,1.0
433,2018-01-14 19:28:32,2018-01-14 23:43:38,2018-01-21 21:12:45,2018-01-22 12:24:40,4,0.25
434,2018-01-14 19:32:31,2018-01-15 00:24:54,2018-01-19 02:30:11,2018-01-19 19:35:43,3,0.3333333333333333
435,2018-01-14 20:36:54,2018-01-15 02:00:11,2018-01-17 18:40:50,2018-01-18 12:46:34,2,0.5
436,2018-01-14 20:57:10,2018-01-14 23:21:51,2018-01-19 04:56:49,2018-01-19 19:42:11,3,0.3333333333333333
437,2018-01-14 21:25:06,2018-01-15 02:26:06,2018-01-16 04:44:18,2018-01-16 21:29:23,1,1.0
438,2018-01-14 21:33:58,2018-01-15 01:49:11,2018-01-18 23:50:24,2018-01-19 16:54:26,3,0.3333333333333333
439,2018-01-14 21:38:51,2018-01-15 04:02:59,2018-01-19 03:28:56,2018-01-19 18:47:58,3,0.3333333333333333
440,2018-01-14 21:40:04,2018-01-15 05:36:37,2018-01-19 05:32:36,2018-01-20 00:27:34,3,0.3333333333333333
441,2018-01-14 22:21:52,2018-01-15 03:00:18,2018-01-20 22:45:25,2018-01-21 15:50:52,4,0.25
442,2018-01-14 22:42:31,2018-01-15 01:59:10,2018-01-19 08:14:52,2018-01-19 22:04:37,4,0.25
443,2018-01-15 00:32:33,2018-01-15 05:39:33,2018-01-17 12:22:41,2018-01-18 03:53:53,2,0.5
444,2018-01-15 00:37:14,2018-01-15 05:24:54,2018-01-16 20:58:58,2018-01-17 13:42:11,1,1.0
445,2018-01-15 01:19:34,2018-01-15 08:17:50,2018-01-16 07:02:18,2018-01-17 01:52:42,1,1.0
446,2018-01-15 01:23:57,2018-01-15 08:03:56,2018-01-21 11:16:49,2018-01-22 03:31:19,4,0.25
447,2018-01-15 01:47:51,2018-01-15 07:39:46,2018-01-20 13:39:13,2018-01-21 05:13:57,4,0.25
448,2018-01-15 01:53:09,2018-01-15 06:17:56,2018-01-19 13:22:25,2018-01-20 06:54:04,3,0.3333333333333333
449,2018-01-15 02:01:00,2018-01-15 07:41:39,2018-01-20 13:14:54,2018-01-21 03:48:33,3,0.3333333333333333
450,2018-01-15 02:23:10,2018-01-15 07:39:04,2018-01-18 01:14:41,2018-01-18 14:15:53,2,0.5
451,2018-01-15 03:03:14,2018-01-15 08:17:42,2018-01-16 21:08:49,2018-01-17 13:33:16,1,1.0
452,2018-01-15 03:20:40,2018-01-15 06:47:10,2018-01-22 07:51:20,2018-01-22 22:05:57,5,0.2
453,2018-01-15 03:22:54,2018-01-15 09:26:36,2018-01-20 21:05:53,2018-01-21 17:31:46,4,0.25
454,2018-01-15 03:42:47,2018-01-15 08:49:15,2018-01-22 02:04:18,2018-01-22 17:34:39,5,0.2
